0.0064014914	-0.06960845	0.054961987	-0.051500205	-0.01752664	0.01214822	0.030615613	0.061753005	0.013160658	-0.015734958	-0.037213277	0.0007927205	0.0034590238	0.031430434	0.05750723	-0.051906534
-0.043459337	-0.10371189	0.10454331	-0.084154494	-0.07665915	-0.14212719	0.05785264	0.05972458	0.14812128	-0.017509587	-0.06106117	-0.007971866	0.096163556	0.050725773	0.10491126	0.012522086
-0.023234695	-0.14647052	0.15475771	-0.13502988	-0.13475694	-0.18158877	0.13295864	0.119110286	0.16465127	0.020000223	-0.061899748	-0.0833792	0.13901612	0.09331244	0.18837248	-0.00053292065
-0.2897863	0.5204305	-0.38754857	0.48599866	0.3890958	0.48536375	-0.4062078	-0.41436613	-0.47363648	-0.24647355	0.4071649	0.16496107	-0.41431624	-0.36775225	-0.56618476	-0.24008521
-6.862811e-05	-0.0046883905	0.098170705	0.0016396327	-0.023815481	-0.024940688	-0.030487414	-0.057342328	0.022824017	-0.060422268	0.056547325	-0.0018171301	-0.019109257	-0.0033214747	0.0034443205	-0.06723004
0.00058317836	-0.014124864	0.061457306	0.0034385286	-0.09067088	-0.08155857	-0.018457728	0.046008207	0.040926814	0.0089251725	-0.04941566	-0.034876786	0.0021705718	0.0490654	-0.0003880544	-0.006928093
-0.33284605	0.47810966	-0.34260735	0.44833225	0.3465508	0.4533433	-0.3379502	-0.44820514	-0.46596664	-0.23596469	0.37187904	0.2312334	-0.37909725	-0.38272265	-0.50722307	-0.33018827
-0.004847397	-0.025529504	0.074774265	-0.05885736	-0.017322782	-0.0133793205	-0.008191453	0.026663324	0.05422877	-0.009076795	-0.06578592	-0.036831778	0.04686893	0.0069415076	0.051445138	0.044486728
-0.22820571	0.416406	-0.25606817	0.31692615	0.31026733	0.352581	-0.29708093	-0.31707022	-0.36300117	-0.19806753	0.3465804	0.14868434	-0.2201842	-0.2626726	-0.36316475	-0.22934772
-0.039073046	-0.025321443	-0.02481062	-0.04754436	-0.0025731206	0.00323627	0.018373374	0.019119555	0.029110933	-0.07941109	0.020586409	0.03646557	0.0250194	-0.018771706	0.06025218	0.022075376
-0.3390044	0.51583004	-0.29741544	0.44079006	0.42552334	0.4698549	-0.39453086	-0.44659004	-0.3886089	-0.2893998	0.44065958	0.23188585	-0.39694062	-0.37027508	-0.52005404	-0.2978962
0.03608607	-0.1336819	0.14574479	-0.1547791	-0.13448668	-0.10457037	0.09855443	0.09863804	0.13290492	0.037093043	-0.080159046	-0.09122681	0.047574934	0.10187613	0.1262282	0.0066675134
-0.21388513	0.3506214	-0.19286212	0.33219454	0.26886714	0.28477284	-0.25446644	-0.31270033	-0.3318851	-0.14788695	0.28780806	0.08243954	-0.22330949	-0.25420183	-0.29648995	-0.11639052
0.18481664	-0.39172184	0.37169382	-0.31002614	-0.29466438	-0.3358359	0.24190836	0.3251033	0.30878463	0.096898586	-0.29926056	-0.24456654	0.26664883	0.16839857	0.32390943	0.11015317
-0.034799196	0.01802074	0.02373929	-0.013470733	0.0029251957	0.0449478	0.017446494	0.01370892	0.02336894	-0.012725467	0.026316212	-0.014949998	0.0076507004	0.013180357	0.013856207	0.0026888384
-0.023663409	-0.005879044	0.019923484	0.04652788	0.002829942	0.0018455946	-0.03916737	0.013510828	-0.028933043	-0.057470977	0.05221295	0.027543064	-0.061238136	-0.033334915	0.050122984	-0.015115133
0.110686004	-0.11222332	0.116503686	-0.11435926	-0.08946442	-0.084189095	0.10454854	0.06755879	0.06644983	0.063670985	-0.07575848	-0.18876883	0.060711756	0.034867845	0.11657471	0.1264453
-0.076956555	0.15723975	-0.012391374	0.04792083	0.011026883	0.08477402	-0.02342024	-0.103428304	-0.06221246	-0.04347782	0.08110721	-0.033804663	-0.023820603	-0.036075328	-0.12419284	-0.03973097
-0.0051010028	-0.09004283	0.0672551	0.003364295	-0.034531597	-0.04914515	-0.0096545955	0.041435007	0.04257166	-0.0568467	-0.055569503	0.03889507	-0.009856904	0.023631537	0.10058698	-0.006232726
-0.21802475	0.3158296	-0.27070656	0.29849708	0.23045088	0.3275084	-0.2740269	-0.2649071	-0.35091144	-0.23047271	0.3231642	0.1875131	-0.29149953	-0.23948413	-0.28878117	-0.23532395
-0.11360401	0.08403242	-0.14996906	0.16005966	0.10219891	0.15671025	-0.08723371	-0.087742	-0.12624608	-0.08575817	0.10143067	0.15338978	-0.18387659	-0.12919208	-0.12991098	-0.1352976
0.012252938	-0.023013001	0.122994885	-0.029361147	-0.03213618	-0.044473402	0.02909404	0.100434855	0.0814664	0.023455543	-0.024575911	-0.08036667	0.021712625	0.020729518	0.09080634	0.0864095
0.019390572	-0.11002544	0.07080134	-0.05183638	-0.08151848	-0.043989398	0.035417214	0.0048561525	0.014301823	-0.01448677	0.0011919829	-0.015869586	0.053852845	0.025175828	0.04769368	-0.05659647
-0.08745978	-0.10290725	0.10510338	-0.051907085	-0.009322254	-0.04291061	0.020813836	-0.008651578	0.11183348	-0.022402324	0.0002977219	-0.04221589	-0.018862247	-0.00085593556	0.091333166	-0.09883657
-0.073163696	0.04771491	-0.03354618	0.023180414	0.038033843	0.020992354	-0.045125946	0.014981078	0.02759154	0.015882194	0.037765324	-0.0050929794	-0.033274267	-0.0022476432	0.014473419	-0.021965025
-0.33980379	0.41039053	-0.36561918	0.3655661	0.39047948	0.36886212	-0.34644106	-0.35583508	-0.34609878	-0.2791511	0.31812412	0.27519915	-0.38745642	-0.38615808	-0.37734953	-0.33250776
-0.087780796	0.049426742	-0.03849958	0.07255994	0.057764437	0.07101409	-0.016248357	-0.069111645	-0.03323537	-0.056370363	0.015142628	0.08969505	0.0009844983	-0.058061555	-0.0010011408	-0.0718497
0.16682643	-0.117823415	0.15271029	-0.10915683	-0.15381083	-0.10693603	0.11393392	0.09380157	0.15590249	0.08495263	-0.0773057	-0.15883705	0.11913122	0.12699667	0.07497661	0.058458436
0.12061249	-0.13558477	0.15093713	-0.17326531	-0.16493897	-0.17347378	0.2054489	0.15816882	0.13776451	0.104313456	-0.17939693	-0.13904989	0.13180031	0.14306736	0.16867132	0.14352453
-0.25199765	0.37110347	-0.27724633	0.31539467	0.2886538	0.30094975	-0.3511776	-0.35725963	-0.30884698	-0.20252296	0.34249896	0.21868154	-0.27657357	-0.2972711	-0.3082051	-0.21633111
-0.3860473	0.4723973	-0.4253495	0.46285933	0.48533037	0.44452742	-0.4124925	-0.50800526	-0.49434397	-0.3290451	0.4573969	0.38710678	-0.39588657	-0.3881614	-0.5283474	-0.3331631
-0.08422844	0.18497348	-0.0725093	0.15324275	0.09074675	0.15936038	-0.07143626	-0.14546168	-0.10799567	-0.05591233	0.06727622	0.029476183	-0.14819561	-0.08252922	-0.12521482	-0.047961324
-0.34849602	0.32608125	-0.20802365	0.34561193	0.2781294	0.36973444	-0.30193895	-0.33228895	-0.29394266	-0.29720876	0.3754577	0.3058786	-0.28675222	-0.31500486	-0.31936705	-0.32269353
0.09989185	-0.09766927	0.08320179	-0.05934938	-0.12685038	-0.04792203	0.07691727	0.109182395	0.13574538	0.13661024	-0.12875396	-0.054068536	0.13752691	0.1249582	0.11054029	0.0754316
0.072697416	-0.2047249	0.1389291	-0.17964913	-0.1582844	-0.17359164	0.13696247	0.14245717	0.25430328	0.08678751	-0.15672056	-0.11298075	0.22220886	0.17193793	0.21329962	0.076557755
0.019560888	0.066625275	-0.034310058	0.10588428	0.060388077	0.1013407	-0.045272917	-0.07629076	-0.09233427	-0.024011798	0.04168678	0.058464836	-0.015052022	-0.0066657644	-0.051388152	0.01071829
-0.074769475	0.037049334	-0.03145009	0.015189619	0.07700731	0.08298392	-0.060545806	-0.032221515	-0.029303933	-0.09805986	0.07065618	0.08370812	-0.037814245	-0.0984029	-0.032846335	-0.057148244
0.047220524	-0.17447121	0.10536047	-0.1356879	-0.10462564	-0.14396597	0.103243336	0.116132624	0.08574976	0.07046471	-0.094498396	-0.07492064	0.08855883	0.08018127	0.114111885	0.038896408
0.11913942	-0.16788189	0.2162013	-0.1392574	-0.113664895	-0.1853992	0.11763268	0.12645788	0.1231167	0.08372313	-0.15197776	-0.08716322	0.10231296	0.10839588	0.1626819	0.038359486
-0.034917306	0.00621447	0.04200592	0.010319531	-0.035335872	-0.00045342575	0.022990517	-0.017600061	0.07490836	-0.006782241	9.905144e-05	-0.07770923	-0.022869486	-0.016656417	0.023819014	-0.033994664
-0.046490185	0.019357009	-0.020369466	0.029844267	0.044125278	0.062699266	-0.0483325	-0.038243566	-0.07227626	-0.1326944	0.08295402	0.119780324	-0.047662944	-0.062486537	-0.06501553	-0.05110822
0.14441308	-0.16879457	0.21806139	-0.19136466	-0.20188841	-0.1507426	0.11485011	0.11965263	0.13790719	0.080720864	-0.14248386	-0.17397122	0.13861117	0.10812481	0.177869	0.09897996
0.17480132	-0.18984994	0.15704145	-0.16868262	-0.14724861	-0.24881919	0.13335794	0.14897999	0.2026832	0.14842817	-0.15887116	-0.1588545	0.1348325	0.20264605	0.2616255	0.14595707
0.32647723	-0.5314051	0.39621866	-0.45734167	-0.41396937	-0.48234475	0.48742867	0.4205718	0.44709417	0.3305823	-0.4604559	-0.3373269	0.38833973	0.38511804	0.45155683	0.29779494
0.008127509	-0.034572087	-0.028531166	-0.039943937	-0.034244508	0.0023302617	0.00038008348	0.029011631	0.058375966	0.04379506	-0.028523212	-0.053840455	0.060000848	9.9195444e-05	0.009451697	0.041216947
-0.30735785	0.43538532	-0.3248075	0.45414567	0.41185522	0.48670673	-0.3475015	-0.37030342	-0.4099499	-0.25240567	0.35518402	0.26557487	-0.37404767	-0.31386742	-0.4886218	-0.31220776
